1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
3.656079842,11,6,8,2,8.343920158,5,3,1,7.343920158,0.343920158,8,3,7,2,8,0
2,0,3,1,0,7.452500202,4,2,0,7,2,8,2,6.547499798,1,8,0
3,6.949008959,5,4,2,7.050991041,4.949008959,3,0,6.050991041,1,8,2,7,1.949008959,7.050991041,0
2,6,3.281842243,4,2,11.28184224,2.718157757,3.281842243,3,11.28184224,2,10,2,6,3,8.281842243,0
2,7,4,5,2,11,2.50864359,3,2.49135641,10,2,9,2,6,2.49135641,8,0
2,4.895164406,4,3,1.895164406,8,2,2,2,7.895164406,2,8,2,6,2,7,0
5.278207281,9,5.360896359,5.721792719,3.360896359,8.721792719,3,2.639103641,2,7.360896359,3.278207281,11.27820728,4.639103641,4.639103641,3.639103641,7.360896359,0
3.458816294,9.458816294,6.458816294,7.458816294,4.458816294,12,3,2,2,9,2,9,2,6,2,8,0
4,10.44677492,5,7.446774923,4,7.446774923,5,3,0,7,1,8,2,6.553225077,3,8,0
2,8,4,5.156715529,2,8.843284471,4.843284471,3,1.156715529,7.843284471,1,8,2.156715529,7,2,8,0
3.319782471,8.319782471,5,6,3.319782471,6.319782471,5,3,0,6,1,8,2,6.319782471,1,7,0
2,7.151243383,4,4.151243383,1.151243383,5.151243383,4.151243383,3,1.848756617,5.151243383,1,7.151243383,2,6.151243383,2,7,0
5.190773064,7.809226936,8,6.809226936,6.809226936,7.809226936,7,2.190773064,5.190773064,7,8,8.190773064,5,10,3,6,0
1,0,2,1,0,7,4,2,0,7,2,8,2,7,1,8,0
3,6,4.840408567,4,2.840408567,8,2,2,2,7,2,8,2,6,2.159591433,7,0
2,8.125885658,4,5.125885658,2,6,5,3,1,6,0.874114342,8,2,7,2,7,0
4.139798884,11,7.139798884,8,6,6.860201116,4.720402232,1.139798884,3.860201116,4.860201116,2,6.139798884,5,5.860201116,5.860201116,5.860201116,0
4,10,7,8,5,11,2.256784856,1.743215144,2,8.743215144,2,9,4.513569712,4.743215144,3.743215144,8,0
3,5.307728917,5,5,4,9,7.692271083,3.307728917,4.307728917,6,8,6.384542166,4,10,4,5,0
2.038450979,3,4.038450979,4,1,7,5,3,0.961549021,6.038450979,1,8,2,7,2,7.038450979,0
2.269592392,7,4.269592392,5,3,12.73040761,3,3,2,10,1,8.269592392,2,6,2,8,0
4,9.787665616,7,7.575331232,4.787665616,7.212334384,3,1,2,5,2,8,3.787665616,5,3.787665616,6.212334384,0
7.627089286,14.25417857,6,8,4,8,2.627089286,3,2,7.372910714,4,11.37291071,5,5,4,7,0
5.087035112,10.08703511,7.087035112,8.087035112,8.087035112,8,7,8,3.912964888,6.087035112,6,8,3,8,8.087035112,3,0
2.076007606,7,4.076007606,5,2,12,2.076007606,4,3,11,2,9.076007606,2,6,3,9,0
3,6.135874973,5,4.135874973,2.135874973,11,2,3.864125027,2.135874973,10,2,10,2,6.864125027,2.864125027,8,0
6.663009512,11,8.663009512,8.336990488,8.663009512,7,6.336990488,8,4,7.336990488,5,8,4.663009512,8,10.66300951,1.663009512,0
3.433329495,4.433329495,6.433329495,6.433329495,2,7,6,3,0,7,0,8,2.433329495,7,1,8,0
8.59646924,13.80706152,7,7.40353076,4,8,2,3,2,8,4.40353076,12,5,4,5,5.59646924,0
2,6.312160693,3.687839307,4.312160693,2,7.687839307,4,2,0.687839307,7,2,8,1.687839307,6,1.687839307,8,0
4,6,6,5,5,8,8,2.407396615,4.407396615,7,8,7.592603385,5,8.81479323,4,6,0
2,1,3.990458542,2.009541458,1,7,2,1.990458542,2,6,2,7.990458542,2,5.990458542,2,7.009541458,0
4,9,6.98197538,7,4,8,2,2,3,6.01802462,1,7.01802462,2,7,3,6.98197538,0
3,9.8556854,6,7.8556854,4.8556854,10,3.711370801,1,2,8,3,9,4,4.1443146,3,7,0
3.337569855,7.337569855,6.337569855,5.337569855,4.337569855,5.337569855,5,2.662430145,3,3.337569855,2,6,3.32486029,6,3.662430145,4,0
6,10,8.794296074,8,8.794296074,7.794296074,8,8,4,6,5.794296074,8.205703926,3,7.794296074,8,4.205703926,0
2,1,3,1,1,7,4,2,0,7,1.08430234,8,3,6,1,8,0
3.6896661,9,5.6896661,6,2.3103339,6,3,2.6896661,3,5.6896661,2,7.3103339,2.6896661,6,3,6.6896661,0
4,5.770519608,6,4.770519608,4.770519608,8,7.770519608,2.229480392,4.229480392,7,8,8,5,8.229480392,3.770519608,6,0
2,3.796779627,3,2.796779627,1,10,2,3,1.796779627,10,2,9,2,6,2,8,0
3,8,5,6,3,8.568520832,3,1.431479168,2,7,1.568520832,8,2,6,2.431479168,7,0
9.550205614,13.55020561,8,8,4,10.55020561,0.550205614,3,0.899588771,10,4,11.44979439,3,4.449794386,4,9.100411229,0
2,4,3.689527546,3,1.689527546,10,2,2.310472454,2,9.310472454,2,9,2,6,2,8,0
2,2,4,3.54994945,2,8,2.45005055,2,2.45005055,8,1.54994945,8,2,6,2.54994945,7,0
3,7,5,5,2.37875582,8.62124418,2.62124418,2.62124418,2.62124418,7,2,7.62124418,2.62124418,6,3,7.62124418,0
2,1,3,1,1,7,4,2,0,7,2,8,3,6,1,8,0
4.615105638,10,6.230211276,7,4,9,4.615105638,3,0.384894362,8,1.384894362,8,2,7,1.384894362,8,0
4.19185014,8.80814986,7.383700279,6.80814986,5.19185014,6.19185014,5,2,3.19185014,4.383700279,1,6,5,7,5,4.383700279,0
2.397274711,6.397274711,4,4.397274711,2,7,4,2,0,6,2,8,2,6.397274711,1,7,0
2.3161695,5,4.3161695,4.3161695,3.3161695,9,8,2.6838305,4,6.3161695,7,7.6838305,4,8,4,5.6838305,0
3,5,5,4,2,10,2,2,2,8.353758542,2,9,2.646241458,5.353758542,2,8,0
2,3,3.834348831,2,1,8,2,2,1.834348831,7.165651169,2,8,2,6,2.165651169,7.165651169,0
2,5.523019434,4.523019434,4,2.523019434,5,4.046038869,2,2,4.476980566,2,7.476980566,2,6,2.523019434,4.430941697,0
3.651418403,8,5,6,3.651418403,8,3,1.348581597,2,6,1.651418403,8,2,6,2,6.348581597,0
2,4,4,3,2,7.849112543,2,2,2,6.698225087,2,8,2,5.849112543,2,7,0
4,11,6.549848189,8,4,12,2,3.450151811,3,10.45015181,1.549848189,9,3,7,3.549848189,9,0
5,9.747596795,6.747596795,7,4,9,4.747596795,3,0.252403205,8,1,8.252403205,2,7,1.50480641,8,0
2.241124239,7,4,5,2,9.758875761,3,2.241124239,2.241124239,9,1.758875761,8.758875761,2,6,2,7.758875761,0
2,1.310081356,4,2.310081356,1.310081356,7,2,2,2,6,1.689918644,8,2,6,2,7,0
4,10.53985259,5.539852589,8,4,6.539852589,5,3,0.460147411,6,1,8,2,7,1.460147411,7.539852589,0
2,2,4,3.554410265,2,7.554410265,2,1.445589735,2,6.554410265,2,8,2,7,3,7,0
2,1,4,2,1,8,2,2,1,7,2,8,2,6.742315456,2.257684544,6.742315456,0
2,4,4,3,1.899973891,8,2,2,2,7,2,8,2,6,2,7,0
2,5.473683531,4.473683531,4,2.473683531,5,3.947367061,2,2,4.526316469,2,7.526316469,2,6,2.473683531,4.578949408,0
4,10.3885265,6,8,4,12.6114735,2,4,3,11,1,9,3,7,3.611473504,9.611473504,0
2,5,4,4,2,10.24377512,2,2,2,9,2,9,2,6,2,8,0
3,8.37854093,6,6.37854093,3,11.62145907,2,3,2.37854093,10,2,9,2,6,3,8,0
3,3.364538779,5,5.364538779,2,5.635461221,3.364538779,3,2.635461221,5.635461221,1.635461221,7,3,6.364538779,2.635461221,7,0
5,9.710300177,9,7,6,6.420600353,5,2,4,4.420600353,1.289699823,6.289699823,5.289699823,7,5.579399647,4.13090053,0
2.514688576,7.514688576,4.514688576,5.514688576,3,12,3,2,2,9,2,9,3,7,3,9,0
4.123632582,8.876367418,6.123632582,6.876367418,6,8,9,7.876367418,5,6,5.123632582,8,3,6.123632582,7,4.876367418,0
4,9.989417466,6.989417466,6.989417466,2,7,6.989417466,3,0.010582534,6.010582534,0,8,2.010582534,7,2,8,0
3,5,5,7.123036684,2,7,6.876963316,3,1,6,0,8,2.876963316,7,1,8,0
4,10.16117907,6,8,4,12.83882093,2,4,3,11,1,9,3,7,3.838820933,9.838820933,0
3,7,5,5,3,11,2.050742565,2,2,9,2,9,3,5.949257435,2.949257435,8.949257435,0
3.671172188,6.328827812,5.671172188,5.328827812,4.671172188,7.671172188,8,2,4,7,8,8.328827812,5,8,3.671172188,6,0
3,6.219718782,5,4,2,7.780281218,4,3,0.219718782,7,1,8,2,7,1.219718782,8,0
3,8.756993946,5,5.878496973,3,6,3,2,2.878496973,4.878496973,2,7.878496973,2,5.878496973,2.878496973,6,0
2,1,3.415316821,2.584683179,1,7.415316821,1.584683179,1.415316821,2,6.415316821,2,7.415316821,2,5,2,7.584683179,0
3,5.045805149,5,5,4,9,7.954194851,3.045805149,4.045805149,6,8,6.908389702,4,10,4,5,0
4.96198847,5.96198847,6.96198847,4.96198847,4.96198847,8,7.96198847,3,4.03801153,7,8,8,5,9,3,6,0
2,6,3.419834062,4,2,10.58016594,3,1.580165938,2,8.580165938,2.419834062,9,2,6,2,8,0
5,11,7,8,7,8,5.813667845,7,4,7.593166077,6,8.406833923,4.779498232,8,7.406833923,3.593166077,0
3,8,5,6,3,11.04310772,2,3,2.956892275,10,2,9,2,6,2.956892275,8,0
3,10.33372686,5.666273138,8,4,12,2.333726862,3,3,10,1.666273138,9,2,6,3.666273138,8,0
3,8.766457439,5,5.766457439,2,9,6,3,1,7.766457439,0,8,2,7,1,8,0
3,8.498945269,5,6.498945269,3,9,2.498945269,2,2.501054731,8,1.501054731,8,2,6,3,7,0
2,6.329029731,4,4,1,7,5.329029731,3,1,6,0,8,2,6.670970269,1,7.329029731,0
7.081641386,14.83671723,5.163282771,7.918358614,4,10.08164139,3.081641386,3,2,8,4,10.91835861,5,5,4,8.081641386,0
3,4.217786496,5,3.217786496,2,10,2,2,2,8,2,9,3.782213504,5,2,8.782213504,0
6,9.322666258,6.322666258,5.322666258,3,12.67733374,0,4.677333742,1,11.67733374,3.322666258,11.32266626,2.645332515,3.322666258,2.322666258,10.32266626,0
3,9,5,6.984486529,3,10.98448653,3.984486529,2,2,8,2,9.015513471,3,5,3,7.984486529,0
2.393020962,7,4.393020962,5,3,12.60697904,3,2.606979038,2,9.606979038,1,8,2,6,2,7.606979038,0
7.039547889,13.07909578,6.039547889,8,4,8,2,3,2,8,4.039547889,12,5,4.960452111,4.039547889,6.920904223,0
3,9.014626113,5,7.014626113,3.014626113,11,3.985373887,2,2,8.014626113,2,9,3,5,3,8,0
2,8.447891924,4,6,2,6.552108076,5.552108076,3,1,6,0,8,2,7,1.447891924,7,0
2,3,3,2,1,10,2,2,1,8,2,9,1.672299271,5.327700729,1,8.672299271,0
3,8,5,6,2.451053512,7,5.548946488,3,0.548946488,7,0.451053512,8,2,7,1,8,0
1,0,2,0,0,7.736319494,4,2,0,7,2,8,1,6,1,8,0
3,8.919770817,5,6.919770817,3.919770817,8.919770817,3,2,2,7,1.919770817,8,2,6,3,6.080229183,0
4,9.624741586,7,7.624741586,4.624741586,12,3,2,2,9,2,9,2,6,2,8,0
1,0.719780847,2,1,0,7,4,2,0,7,2,8,2,7,1,8,0
3,6,5,8,2,7,5.910744977,3,1,7,0,8,3,7,1.089255023,8,0
3,10.45690242,5,8,4,12,3,1.456902424,2,9,2,9,2.543097576,6,2,8,0
2,7,3.246264661,4,1,7,6,3,1,6.753735339,0,8,2,6.753735339,1,8,0
4,7.716099568,5,5.358049784,5,7,6.641950216,7,4,6.358049784,6,9,2,8,7.358049784,4,0
3,4.306642217,5,2.306642217,2,8.693357783,1.306642217,2,1.306642217,8,2,8,2,6,3,7.693357783,0
3.08367621,9.08367621,5.08367621,7.08367621,3,10,2.08367621,2,2.08367621,8.08367621,1,8,2,7,3.08367621,8.08367621,0
1,2.472679269,2,1,1,6.263660366,2.263660366,1.263660366,1,6,2,8,1,6,1,7,0
2,3,4,2,1,10.40814411,2,3,1.591855891,9.591855891,2,9.591855891,1.591855891,6,2,8,0
2,2,4,3,2,7,2,2,2,6,1.743179402,8,2,6.743179402,2.743179402,7,0
3,8,5,5,2,8.121695508,6,3,1,7,0,8,2,7,1,8,0
2,1,3.122731238,1,1,7.122731238,4,2,0,7,2,8,2,6,2,8,0
2,6.096735636,4,4,1,8,5,3,1,7,0.903264364,8,2,7,2,8,0
4,9,6.393301745,6.393301745,5,6.786603491,5,2.606698255,3.393301745,4.786603491,1,5.606698255,3.606698255,5,4,5.606698255,0
1.545376563,3.545376563,2.545376563,2.545376563,1,11.45462344,2.545376563,3,1.545376563,11,2,9,2,6,2,8.545376563,0
3,9,5,7,4,9,3,1.876492277,2,7,2,8,2,6,3.123507723,6.123507723,0
4,9,6,6.805406232,3,11,2,3.805406232,3,10,2,9,2.805406232,6.805406232,3,8,0
3,4.837375379,5,3,2,10.83737538,2,3,1.837375379,9.837375379,2,9,2,6,2,8,0
2,4,4,3,2,7.426780477,2,2,2,7,2,8,2,6,2.573219523,7,0
4,5,6,8,2,7.018364412,4,3,2,7,1,8,3,6.018364412,2.981635588,8,0
3,4.089557382,6,6,2,6.910442618,5.910442618,3,0.089557382,6.910442618,0,8,2,7,1.089557382,7.910442618,0
3,9,5,7,3.415788041,9,3,1.584211959,2,7.584211959,1.415788041,8,2,6,3.415788041,7,0
2.844835704,3.155164296,4.844835704,5.155164296,2,7,5,3,1,6.155164296,1,8,2,7,2,7.155164296,0
3,9,5,7,3,12,3,3.43007643,3,10,1,9,2,6.43007643,2.43007643,8.43007643,0
1.047084028,3,2.047084028,1,1,6.047084028,2,1.047084028,1,6,2,7.952915972,1,6,1,7,0
2,2,4,3,2,7,2,1.864607145,2,6,2,8,2,6.864607145,2.864607145,7,0
3,7,5,5,3,11.16620659,2,3,2,10,2,9,2,6,3,8.83379341,0
4,11,7,8.848962301,4,11,2.848962301,2,3,9,2,9,5,5.151037699,3,9,0
3.362516575,10,5.362516575,8,4.362516575,12,3,2,2,9,2,8,2,6,2,8,0
1,0,2,0,0,7,4,2,0,7,2,8,2,7,1,8,0
3.314986797,9,6,6.685013203,3,11,2,3,3,10,2,9,2,6,3,8,0
4.138247914,9,7,7,4.138247914,8,2,2,2.861752086,6,1.138247914,7,2.138247914,7.138247914,3.138247914,7,0
5.180188695,11.18018869,5.180188695,6,4.180188695,9,4,5,3,10,5.819811305,12,7,3.819811305,6,10.18018869,0
9,13.63591767,7,7.317958834,4,8,2,3,2,8,4,12,5,4.317958834,5,6.317958834,0
3.875864926,8.124135074,5.875864926,6.124135074,3,9,3,2,2.875864926,8,1,8,2,6,3,7,0
2.544203922,6.455796078,4.544203922,4,1,8.544203922,4,3,1.455796078,7,1.455796078,8,3,6,2,8,0
3,8.69134893,5,6,3,12,2,3.69134893,2,10.69134893,2,9,2.69134893,6.69134893,3,8.69134893,0
9,14.55285455,7,7.776427273,4,8,2,3,2,8,4,12,5,4.776427273,5,6.776427273,0
3,7.06941487,5,4.06941487,2,6.93058513,4,3,1,6,1,8,2.93058513,6.06941487,2,7,0
5,10.39386896,8,8,6,6,4.212262083,2,3.606131041,4,2,7,5.606131041,6.212262083,5.606131041,4.393868959,0
2,4.305721418,4,3.305721418,2,11,2,2,2,9,2,9,2,6,1.305721418,8,0
3,8.310103107,6,6.310103107,4,11,2.310103107,2,2,9,2,9,3,4.689896893,3,8,0
3,5,5.959833066,3,2,8,2,2,2,6.040166934,1,8,2,6,2,7,0
2,4.634989661,3.634989661,3,1.634989661,10,2,3,2,10,2,9,2,6,2,8,0
3,2.199303099,5,3.199303099,2,8,2,2,2,6.800696901,2,8,2,7,2,7,0
3,5,5,3.20934676,2,11,2,2,2,9,2,9,2,6,2,8,0
2,1,4,2,1,7.936113542,2,2,1,6.936113542,2,8,2,7,2,7,0
3,9,5.593161668,7,3.593161668,12.59316167,3,3,3,10.59316167,1,9,2,6,2,8.593161668,0
4.917006384,10,5,5,3.082993616,10.83401277,4.082993616,4.082993616,2,10.91700638,3.248980847,10.08299362,6,4.082993616,4.082993616,10,0
4,9.113164437,6,7.113164437,4,8.113164437,2,2,3,7.113164437,1.113164437,8,2.113164437,6.886835563,3.113164437,6.113164437,0
3,6,4.617207778,4,2,8,2,2,2,7,1.382792222,8,2,6,3,7,0
4,8.645011149,6,7.645011149,6.354988851,10,7.354988851,3.645011149,5.290022298,6,8.290022298,5.354988851,5,10.2900223,4.354988851,4.354988851,0
4,9.934749813,7,7.934749813,5,11,3,1,2,8,2.065250187,9,6,4.065250187,3,8,0
2,4,3,3,1,11,3,3,2,11,2,9,1.233507078,6,2,9,0
3,7,5,5,3,11.34224893,2,3,2,10,2,9,2,6,3,8.657751073,0
3,4,5,3,2,10,2,2,1.030532592,8,2,9,4,5,2,9,0
3,11,6,8,2,8.752497418,5.247502582,3,1,7.752497418,0.752497418,8,3,7,2,8,0
3,9,5.12685041,7,3.12685041,13,3,3,2.12685041,11,1,8.12685041,2,6,2.87314959,9,0
1.613001724,3,3,1.386998276,1,8,2.386998276,2,1.386998276,7,2,8,2,6,2,7,0
4,8.117117783,5.117117783,6.117117783,4,8,2.882882217,1,2,6,2,8,2,6.117117783,2.117117783,6,0
4.42346574,10.42346574,5,5.42346574,4,9,4.57653426,5,2.42346574,10,6,11.42346574,6.42346574,4.57653426,5.42346574,10,0
2,8,4,5,2,6.687966011,5.687966011,3,1,6,0.312033989,8,2,7,2,7,0
2.825703186,2,4.825703186,4,2,8,2,2,2,8,1.174296814,8,2,6,3,7,0
6.432886796,9.865773592,6.432886796,4.865773592,3.432886796,10.5671132,0.432886796,4,1.432886796,11,5.432886796,13.4328868,4,5,4.432886796,11,0
1,0,2,0,0,7,4,2,0,7,2,8,1.452949487,7,1,8,0
4,9.684765778,7,6.842382889,5.842382889,9.842382889,5,2,5,10,2,5.157617111,2.842382889,6,5.527148667,8,0
4,10.68736949,7,8,4,12.31263051,2,3.312630514,3.312630514,10.62526103,1.687369486,9,3,7,4,9.312630514,0
2,3,3,2,1,10,2,2,1,8.152105131,2,9,1,6,1.152105131,8,0
3,11,5.277109207,8,4,11,4,2,3,9,2,9,3,7,3,7.277109207,0
3,4,5,3,2,10,2,2.378481036,1,9,2,9,2,6,2,8,0
3,6.012205511,5,4.012205511,3,11.01220551,2,2,2,9.012205511,2,9,2,6,3,8,0
1,0,2,0,0,8,3,2,0,7,2,8,2,6,1,8,0
3.06475782,9,6.06475782,7,4.06475782,10,2.06475782,1,2,8,3,9,4,5,3,7,0
3,8,5.202020107,6,3,12,2.797979893,2,2,10,2,9,2,6,2,8,0
3.263990596,7,5.263990596,5,3,10,1.736009404,2.263990596,2.263990596,9,1.263990596,8,2.263990596,6,3.263990596,8.263990596,0
6,12.00657081,6,6.013141611,3.006570806,12.99342919,1.006570806,5,1.993429194,12,2,10,2.006570806,2.993429194,2.006570806,10,0
1,0,2,0.752124522,0,8,4,2,0,7,2,8,2,7,1,8,0
5,10.07642388,8.076423881,8,6.076423881,6.152847762,4.923576119,1.923576119,4,4.152847762,2,6.923576119,5.923576119,7.076423881,6,4.152847762,0
1.405244025,3,2.405244025,1,1,7,2,2,1,6.594755975,2,7.594755975,1,6,1,7,0
4,9,6,6.446916795,4,10,2.446916795,1.446916795,2,8,2.553083205,9.446916795,5,5,3,7.446916795,0
3,8.876559863,5,6,3,10,3.123440137,2,2,8,2,10,2.876559863,5.123440137,3,7.123440137,0
7.662495644,13.16875218,6.662495644,7.168752178,4,10.66249564,4,3,2,8,4,10.16875218,5.168752178,5.168752178,4,8.831247822,0
4.502418576,11,7.502418576,8,4.502418576,11,2,2.502418576,3,9,2,9,5,6.502418576,3.502418576,9,0
3,3,5,4.817427696,1.817427696,9,3.817427696,3,1.182572304,8,1.182572304,8.182572304,2.182572304,6.817427696,2,8,0
3.241239582,5,5.241239582,4.758760418,4,9,8,3,4,6,7.758760418,7,4,9.758760418,4,5.241239582,0
3.838746074,5,5.838746074,8,2,8,4.161253926,3,1.838746074,7,0.838746074,8,2.838746074,7,2,8,0
1,1,2,1,0,7.067909817,4,2.932090183,0,7,1,8,2,7,1,8,0
6,9.875869833,6,5,3,12,3,5.875869833,2,12,2.124130167,10,4.124130167,3,3,10,0
3,10.6770828,5.677082804,8,4,12,2.322917196,2,2,9,2,8.677082804,2,6,2.677082804,8,0
2,6,3.444404935,4,2,11,3,2.444404935,2,9.444404935,1.555595065,9,2,6,2,8,0
4.279969359,9,3.559938717,4.279969359,2.279969359,12.72003064,2.720030641,4.279969359,1,10.55993872,3,10,3,4.440061283,2.720030641,10,0
5.181204748,10.18120475,8.543614245,8,6.362409496,6.181204748,5,2,4.181204748,4.181204748,1.818795252,6.818795252,6,7.181204748,6,4.362409496,0
4.243541808,9,6.243541808,8,6,6.756458192,8,2,4,7,7,8.243541808,8,6.243541808,4,7.243541808,0
3,10.6906164,5,7.690616403,4,11,3.690616403,2,2.690616403,9,2,9.309383597,3,7,3,7.309383597,0
3,5.862761359,5.137238641,4,2,9,2,2,2,7.137238641,1,8,2,6.862761359,2.862761359,7,0
3.647640189,10.35235981,6,7.352359811,2,9,4.352359811,3,1.647640189,8,1,8,3,7,2.647640189,8,0
1,0,2,0,0,7.73330969,4,2,0,7,2,8,1,6,1,8,0
3,5.76463729,5,4,2.76463729,11.76463729,2.76463729,2,2,9,2,9,2,6,2,8,0
2.575616797,4,4.575616797,3,2,10,2,2,1.424383203,9,2,9,2,6,2,8,0
4,5,6,7.768282701,2,7,4,3,1.768282701,7,1,8,3,6.231717299,2.768282701,8,0
3,6,5,4,2,8.228717938,2,2,2,7,1,8,2,6.228717938,3,7,0
2,2,4,3,1.066054377,7,2.933945623,2,2,6,1,8,2,6,2,7,0
2.007103793,4,4.007103793,6,2,7.007103793,5,3,1,7,1,8,2,7,2,8,0
3,7,5,4.505719614,2,8.505719614,3,3,3,7,2,8,3,6,3,8,0
4,8.784294449,6,6.784294449,3.784294449,8.215705551,2,2,2.784294449,7,1,8,2,7,3,6.215705551,0
3.035359025,11,5.035359025,8,4,7.964640975,5,3,0,6.964640975,1,8,2,7,2.92928195,8,0
2,4,4,3,2,9.024463312,2,2,2,8.024463312,2,9,1.024463312,6,1.024463312,7.024463312,0
2,7,4,4,1,8,5.138656693,3,0.861343307,7,0,8,2,7,1.861343307,8,0
3,10.23810485,5.76189515,8,4,12,2.23810485,3,3,10,1.76189515,9,2,6,3.76189515,8,0
3.287521277,9.287521277,6.287521277,7,5,7,5,2,3,5,2,6,3.712478723,5.575042554,4.712478723,4.712478723,0
2.042257703,3,4.042257703,4.957742297,1,7.957742297,6,3,0.957742297,7,0,8,2,7,1,8,0
4.360209791,9,6.360209791,7,4,7.360209791,5,3,0,6,1,8,2,7,1,7.360209791,0
2,7,3.355820063,4,1,7.355820063,5.644179937,3,1,7,0,8,2,7,1.355820063,8,0
6,11.471576,6,5.823858666,3,13,0.823858666,5,1.823858666,12,2.176141334,10.17614133,2,3,2,10,0
3,11,6,8,2,7.163189734,6,3,1,6.581594867,0,8,2.581594867,7,2,7.581594867,0
3.132925205,9.867074795,6,6.867074795,2,7.132925205,3,3,3,7,1.132925205,8,3,6,3,7.132925205,0
3,8,5.47280005,6,3,12,2,3,2,10.52719995,2,9,2,6,3,8.52719995,0
2.364952734,5,4.364952734,3,2,8,2,2,2,8,2,8,2,6,2.364952734,7,0
3,9,5,7,3,12,3,3.258112764,3,10.25811276,1,9,2,6,2.258112764,8.258112764,0
4.160116888,10.16011689,6.160116888,7.160116888,2.160116888,9,3.839883112,3,2.160116888,7.839883112,1.160116888,8.160116888,3,7,3,8.160116888,0
2.837881392,5,4.837881392,3.837881392,2,7,2.162118608,1,2,6,2,8,3,5,2.837881392,7.162118608,0
3,6.329690621,5.670309379,4.329690621,4,8,5,1.670309379,3.670309379,7,2,6,2,6,4,5.670309379,0
3,8.294435421,5,6.294435421,3.294435421,11.29443542,2.294435421,2,2,9.294435421,2,9,2,6,3,7,0
3.47232143,11,5.47232143,8,4,7.52767857,5,3,0,6.52767857,1,8,2,7,2.05535714,8,0
6,10.39299055,6,5.39299055,3.39299055,12,3,5.60700945,2,11.60700945,2.39299055,10,4.7859811,3.39299055,3.39299055,10,0
3,8,5.411188749,6,3,12,2.588811251,2,2,10,2,9,2,6,2,8,0
2,7,4,5,2,11.12523161,3.125231611,3.125231611,2.125231611,10.12523161,1.874768389,8.874768389,2,6,2,8,0
4.35163478,9.35163478,4.35163478,4.35163478,3,10.35163478,3.35163478,4,2,10.35163478,4.296730441,10.64836522,5.35163478,4,4,10,0
3,8.827268951,5,6,4,11.82726895,2,2,2,9.827268951,2,9,2.172731049,6,3,8,0
7.477869531,14.52213047,7.477869531,8,5.477869531,9.522130469,2.955739062,5,2.955739062,10.52213047,5.477869531,12,7.433608593,2.522130469,6.477869531,10.47786953,0
4,8.300212456,6.349893772,5.650106228,4.650106228,6,5,2.650106228,3,4,1.349893772,6,4,5.349893772,4,5.650106228,0
4,7.348946459,6,6.348946459,5.348946459,7.651053541,8,2,4,7,7.348946459,8,5,7.348946459,4.348946459,6,0
2,5.738555287,3,3.738555287,2,11,3,2,2,9,2,9,2,6,2,8,0
2.785017174,6,4,4,2.785017174,8,2,2,2,7,2,8,2,6,2.214982826,6.785017174,0
3.442951112,9.557048888,6,6.557048888,2,7.442951112,3.442951112,3,2.557048888,7,1,8,3,6,3,7.442951112,0
4,9.418669107,7,7,5,6.418669107,5,2,3,4.418669107,1.418669107,6,4.162661786,7,4.581330893,4,0
5,11,7.137509274,8.862490726,5,10,1.862490726,2,3,8.862490726,1.137509274,7.137509274,3.137509274,7.137509274,4,8.137509274,0
3,8.655602626,5,6.655602626,3,11.65560263,3,3.655602626,2.655602626,10,1.344397374,9,2,7,3,9,0
2,1,3,1,0,7,4,2,0,7,2,8,2,7,1,8,0
4.275800325,8.724199675,6,6.724199675,6,7.275800325,8.275800325,7.724199675,4,6,6,8.724199675,3,7,7.724199675,5,0
3,2,5,3,2,8,2,2,2,7,1.420595142,8,2,6.420595142,2,7,0
3,5.598907013,5,8,2,7,6,3,1,6.598907013,0,8,2.598907013,7,1,8,0
5,9.281597548,7,7.281597548,4.718402452,8,2,2,2.281597548,6,2,7,3.563195096,7.718402452,4.281597548,7.281597548,0
4.124789256,6,6.124789256,5,5,8,8,2.124789256,4,7,8,8,5,8.124789256,3.875210744,6,0
4,11,6,8,2,7.88112441,5.11887559,3,1,7,0,8,3,7,1.88112441,8,0
1,0,2,0.491768513,0,8,4,2,0,7,2,8,2,7,1,8,0
4.359510595,11,7.359510595,8,4.359510595,10.6404894,1.640489405,2,3,8.640489405,2,8.640489405,4.640489405,6.71902119,3.359510595,9,0
1,1,2.354424175,2,1,6.645575825,2.645575825,2,1,6,2,7.645575825,1,6,1.354424175,6.645575825,0
2,6.701366203,4,4.701366203,2.701366203,11,2.298633797,2,2,9,2,9,2,6,2,7.298633797,0
3,8,5,6,3,6.651017234,5,3,0,6.651017234,1,8,2,6.651017234,1,7.651017234,0
2.773159157,8,4.773159157,6,3,11,2.226840843,3,3,10,2,9,2,6,3,8,0
4,10.96790825,6,7.983954124,5,7.016045876,2.983954124,1,2,5.016045876,2,7,4.016045876,6,4.032091752,7,0
3,8.086409203,5,5.086409203,2,8.086409203,6,3,1,7.086409203,0,8,2,7,1,8,0
2,3,3,2,1,10.91249124,2,2,1,9,2,9,1,6,2,8,0
5,10.07845238,5,6,3.078452378,10,2.078452378,4,2,10.92154762,5.921547622,12.84309524,5,3.921547622,5,10,0
2,3,3.175790228,1,1,10.82420977,2,3,1,9,2,9,1,6,1.824209772,8,0
2,7,4,5,3,12.90102701,3.098972992,3,2,9.901027008,1.098972992,8.098972992,2,6,2,8,0
